id,title,original_language,release_date,budget,revenue,runtime,popularity,vote_average,vote_count,genres_0_name,genres_1_name,genres_2_name,production_companies_0_name,production_companies_1_name,production_companies_2_name,production_countries_0_name,movie_id,actor_1,actor_2,actor_3,profit,roi
474350,It Chapter Two,en,2019-09-04,79000000,473123154.0,169.0,136.342,6.8,8662.0,Horror,Drama,Fantasy,New Line Cinema,Vertigo Entertainment,Double Dream,United States of America,474350,Finn Wolfhard,James McAvoy,Bill Skarsgård,394123154.0,4.988900683544304
136400,2 Guns,en,2013-08-02,61000000,131940411.0,109.0,53.484,6.5,4099.0,Action,Comedy,Crime,Universal Pictures,Marc Platt Productions,EFO Films,United States of America,136400,Mark Wahlberg,Denzel Washington,Paula Patton,70940411.0,1.1629575573770492
120,The Lord of the Rings: The Fellowship of the Ring,en,2001-12-18,93000000,871368364.0,179.0,247.744,8.4,25032.0,Adventure,Fantasy,Action,New Line Cinema,WingNut Films,The Saul Zaentz Company,New Zealand,120,Sean Astin,Andy Serkis,Christopher Lee,778368364.0,8.369552301075268
8328,Step Up 2: The Streets,en,2008-02-14,23000000,150816700.0,98.0,55.987,6.692,2278.0,Music,Drama,Romance,Touchstone Pictures,Summit Entertainment,Offspring Entertainment,United States of America,8328,Channing Tatum,Cassie Ventura,Harry Shum Jr.,127816700.0,5.557247826086956
786892,Furiosa: A Mad Max Saga,en,2024-05-22,170000000,172775791.0,149.0,277.631,7.543,3308.0,Action,Adventure,Science Fiction,Warner Bros. Pictures,Kennedy Miller Mitchell,Domain Entertainment,Australia,786892,Anya Taylor-Joy,Chris Hemsworth,Angus Sampson,2775791.0,0.016328182352941176
826749,Fortress,en,2021-12-17,20000000,52169.0,100.0,53.901,5.8,332.0,Action,Thriller,Crime,EFO Films,Grindstone Entertainment Group,Verdi Productions,United States of America,826749,Bruce Willis,Chad Michael Murray,Kelly Greyson,-19947831.0,-0.99739155
1562,28 Weeks Later,en,2007-04-26,15000000,65100000.0,100.0,36.187,6.6,4242.0,Horror,Thriller,Science Fiction,DNA Films,Figment Films,Sociedad General de Cine S.A.,Spain,1562,Idris Elba,Harold Perrineau,Imogen Poots,50100000.0,3.34
55341,Jeepers Creepers 3,en,2017-09-26,6200000,4017852.0,100.0,43.292,4.9,882.0,Horror,Mystery,Thriller,Scoundrel Media,Myriad Pictures,Infinity Films,United States of America,55341,Meg Foster,Gina Philips,Brandon Smith,-2182148.0,-0.35195935483870966
12599,Pokémon the Movie 2000,ja,1999-07-17,30000000,163700000.0,84.0,40.155,6.684,832.0,Adventure,Fantasy,Animation,Nintendo,OLM,Pikachu Project '99,Japan,12599,Megumi Hayashibara,Koichi Yamadera,Katsuyuki Konishi,133700000.0,4.456666666666667
280217,The Lego Movie 2: The Second Part,en,2019-02-06,99000000,199603202.0,107.0,40.51,6.682,2176.0,Action,Adventure,Animation,Vertigo Entertainment,Warner Bros. Pictures Animation,Lord Miller,Canada,280217,Jason Momoa,Channing Tatum,Chris Pratt,100603202.0,1.0161939595959597
1084736,The Count of Monte-Cristo,fr,2024-06-28,46700000,65594097.0,178.0,129.539,8.4,647.0,Adventure,History,Action,Chapter 2,Fargo Films,Pathé,France,1084736,Pierre Niney,Vassili Schneider,Anamaria Vartolomei,18894097.0,0.40458451820128477
8871,How the Grinch Stole Christmas,en,2000-11-17,123000000,345800000.0,104.0,77.49,6.759,7332.0,Family,Comedy,Fantasy,Universal Pictures,Imagine Entertainment,Brian Grazer Productions,Germany,8871,Jim Carrey,Bryce Dallas Howard,Anthony Hopkins,222800000.0,1.8113821138211381
324849,The Lego Batman Movie,en,2017-02-08,80000000,311950384.0,104.0,58.296,7.226,4950.0,Animation,Action,Comedy,Lin Pictures,Animal Logic,DC Entertainment,Australia,324849,Channing Tatum,Ralph Fiennes,Zoë Kravitz,231950384.0,2.8993798
196024,The Keeper of Lost Causes,da,2013-10-03,5650000,13700000.0,93.0,23.401,7.1,731.0,Thriller,Mystery,Crime,Zentropa Entertainments,Film i Väst,TV 2,Denmark,196024,Nikolaj Lie Kaas,Lucas Lynggaard Tønnesen,Fares Fares,8050000.0,1.424778761061947
10020,Beauty and the Beast,en,1991-10-22,25000000,424967620.0,84.0,150.485,7.736,9854.0,Romance,Family,Animation,Walt Disney Pictures,Silver Screen Partners IV,Walt Disney Feature Animation,United States of America,10020,Angela Lansbury,Frank Welker,Bradley Pierce,399967620.0,15.9987048
9992,Arthur and the Invisibles,fr,2006-12-13,86000000,108605609.0,94.0,43.855,6.4,2848.0,Adventure,Fantasy,Animation,Canal+,Sofica EuropaCorp,Avalanche Productions,France,9992,Robert De Niro,Freddie Highmore,Jason Bateman,22605609.0,0.2628559186046512
127585,X-Men: Days of Future Past,en,2014-05-15,250000000,747862775.0,132.0,117.771,7.532,15198.0,Action,Adventure,Science Fiction,Bad Hat Harry Productions,The Donners' Company,20th Century Fox,United States of America,127585,Michael Fassbender,Hugh Jackman,Jennifer Lawrence,497862775.0,1.9914511
492,Being John Malkovich,en,1999-10-29,13000000,22863596.0,113.0,36.327,7.4,4306.0,Comedy,Drama,Fantasy,PolyGram Filmed Entertainment,Propaganda Films,Single Cell Pictures,United States of America,492,Brad Pitt,Cameron Diaz,Charlie Sheen,9863596.0,0.7587381538461538
820,JFK,en,1991-12-20,40000000,205405498.0,188.0,28.135,7.6,2079.0,Drama,Thriller,History,Warner Bros. Pictures,Regency Enterprises,Alcor Films,France,820,Gary Oldman,Kevin Costner,Kevin Bacon,165405498.0,4.13513745
10483,Death Race,en,2008-08-22,45000000,76000000.0,105.0,57.466,6.3,3720.0,Action,Thriller,Science Fiction,Impact Pictures,Universal Pictures,Relativity Media,United Kingdom,10483,Jason Statham,Tyrese Gibson,Natalie Martinez,31000000.0,0.6888888888888889
280,Terminator 2: Judgment Day,en,1991-07-03,102000000,520000000.0,137.0,75.084,8.1,12772.0,Action,Thriller,Science Fiction,Carolco Pictures,Pacific Western,Lightstorm Entertainment,France,280,Arnold Schwarzenegger,Dean Norris,Robert Patrick,418000000.0,4.098039215686274
13027,Eagle Eye,en,2008-09-25,80000000,178800000.0,118.0,44.065,6.474,2812.0,Mystery,Thriller,Action,KMP Film Invest,K/O Paper Products,DreamWorks Pictures,Germany,13027,Julianne Moore,Shia LaBeouf,Michelle Monaghan,98800000.0,1.235
4108,The Transporter,en,2002-10-02,21000000,43900000.0,92.0,59.871,6.71,5269.0,Action,Crime,Thriller,TF1 Films Production,EuropaCorp,Current Entertainment,United States of America,4108,Jason Statham,Shu Qi,Matt Schulze,22900000.0,1.0904761904761904
287947,Shazam!,en,2019-03-29,80000000,367799011.0,132.0,53.439,7.009,9438.0,Action,Comedy,Fantasy,New Line Cinema,The Safran Company,Seven Bucks Productions,United States of America,287947,Adam Brody,Meagan Good,Zachary Levi,287799011.0,3.5974876375
400155,Hotel Transylvania 3: Summer Vacation,en,2018-06-28,80000000,528600000.0,97.0,69.355,6.9,4371.0,Animation,Comedy,Family,Columbia Pictures,Sony Pictures Animation,MRC,United States of America,400155,Sunny Sandler,Adam Sandler,Sadie Sandler,448600000.0,5.6075
126319,Ernest & Celestine,fr,2012-12-12,12516654,8109160.0,79.0,23.134,7.8,596.0,Animation,Comedy,Drama,Les Armateurs,Maybe Movies,StudioCanal,Belgium,126319,Lambert Wilson,Michel Elias,Dominique Maurin,-4407494.0,-0.35213036966588673
88751,Journey to the Center of the Earth,en,2008-07-10,45000000,101702060.0,93.0,39.931,6.081,4759.0,Action,Science Fiction,Adventure,New Line Cinema,Walden Media,Journey Films,United States of America,88751,Josh Hutcherson,Brendan Fraser,Jane Wheeler,56702060.0,1.2600457777777778
619803,The Roundup,ko,2022-05-18,7600000,101166707.0,106.0,47.438,7.246,291.0,Action,Crime,Comedy,BA Entertainment,Hong Film,Big Punch Pictures,South Korea,619803,Ma Dong-seok,Park Ji-young,Son Suk-ku,93566707.0,12.311408815789473
82633,Lawless,en,2012-08-29,26000000,55404207.0,115.0,45.657,7.055,3027.0,Crime,Drama,Western,Benaroya Pictures,Yucaipa Films,Annapurna Pictures,United States of America,82633,Gary Oldman,Tom Hardy,Shia LaBeouf,29404207.0,1.1309310384615385
17578,The Adventures of Tintin,en,2011-10-24,130000000,373993951.0,107.0,36.83,6.896,5343.0,Adventure,Animation,Mystery,Paramount Pictures,Columbia Pictures,Hemisphere Media Capital,New Zealand,17578,Andy Serkis,Daniel Craig,Cary Elwes,243993951.0,1.8768765461538461
748783,The Garfield Movie,en,2024-04-30,60000000,230295748.0,101.0,344.914,7.118,1037.0,Animation,Comedy,Family,Alcon Entertainment,DNEG,Wayfarer Studios,Hong Kong,748783,Samuel L. Jackson,Chris Pratt,Ving Rhames,170295748.0,2.8382624666666665
2454,The Chronicles of Narnia: Prince Caspian,en,2008-05-15,225000000,419665568.0,150.0,83.829,6.622,6307.0,Adventure,Family,Fantasy,Walt Disney Pictures,Walden Media,Silverbell Films,United States of America,2454,Liam Neeson,Peter Dinklage,Tilda Swinton,194665568.0,0.8651803022222222
1904,Memoirs of a Geisha,en,2005-12-06,85000000,162242962.0,146.0,29.841,7.7,3033.0,Drama,Romance,History,Columbia Pictures,DreamWorks Pictures,Spyglass Entertainment,United States of America,1904,Paul Adelstein,Ted Levine,Zhang Ziyi,77242962.0,0.9087407294117648
1492,1492: Conquest of Paradise,en,1992-10-09,47000000,7191399.0,154.0,22.03,6.2,816.0,Action,Adventure,Drama,Due West,Cyrkfilms,Légende Films,France,1492,Sigourney Weaver,Gérard Depardieu,Armand Assante,-39808601.0,-0.8469915106382979
243940,The Lazarus Effect,en,2015-01-29,3300000,64110728.0,83.0,24.086,5.3,1397.0,Horror,Science Fiction,Thriller,Lionsgate,Blumhouse Productions,Chapter One Films,United States of America,243940,Evan Peters,Olivia Wilde,Sarah Bolger,60810728.0,18.427493333333334
141052,Justice League,en,2017-11-15,300000000,661326987.0,120.0,93.275,6.083,12866.0,Action,Adventure,Science Fiction,RatPac Entertainment,Cruel & Unusual Films,Atlas Entertainment,United States of America,141052,Henry Cavill,Jason Momoa,Ben Affleck,361326987.0,1.20442329
1196470,Survive,fr,2024-06-19,5270000,0.0,90.0,691.989,4.6,20.0,Thriller,Adventure,Action,M.E.S. Productions,Monkey Pack Films,C8 Films,France,1196470,Émilie Dequenne,Andreas Pietschmann,Arben Bajraktaraj,-5270000.0,-1.0
6978,Big Trouble in Little China,en,1986-05-30,25000000,11102672.0,100.0,44.46,7.2,2967.0,Action,Comedy,Fantasy,TAFT Entertainment Pictures,20th Century Fox,SLM Production Group,United States of America,6978,Jim Lau,Kurt Russell,Kim Cattrall,-13897328.0,-0.55589312
346910,The Predator,en,2018-09-05,88000000,160542134.0,107.0,64.931,5.632,4605.0,Science Fiction,Action,Adventure,Davis Entertainment,TSG Entertainment,20th Century Fox,Canada,346910,Yvonne Strahovski,Keegan-Michael Key,Trevante Rhodes,72542134.0,0.8243424318181818
57201,The Lone Ranger,en,2013-07-03,215000000,260500000.0,149.0,44.131,6.1,5772.0,Action,Adventure,Western,Walt Disney Pictures,Jerry Bruckheimer Films,Infinitum Nihil,United States of America,57201,Johnny Depp,Helena Bonham Carter,William Fichtner,45500000.0,0.2116279069767442
476669,The King's Man,en,2021-12-22,100000000,125900000.0,131.0,71.336,6.755,4456.0,Action,Comedy,Adventure,Marv,Cloudy Productions,20th Century Studios,United Kingdom,476669,Harris Dickinson,Ralph Fiennes,Tom Hollander,25900000.0,0.259
836225,The Exorcism of God,en,2022-03-11,1500000,0.0,98.0,93.833,7.111,1063.0,Horror,Crime,Drama,Epica Pictures INC,Kabche Film Production,Hakuhn,Mexico,836225,María Gabriela de Faría,Joseph Marcell,Juan Ignacio Aranda,-1500000.0,-1.0
9594,Double Impact,en,1991-07-31,15000000,30102717.0,110.0,51.734,6.135,1045.0,Thriller,Action,Crime,Stone Group Pictures,Vision International,Columbia Pictures,United States of America,9594,Jean-Claude Van Damme,Bolo Yeung,Julie Strain,15102717.0,1.0068478
917496,Beetlejuice Beetlejuice,en,2024-09-04,100000000,435300598.0,105.0,1101.603,7.195,1549.0,Comedy,Fantasy,Horror,Warner Bros. Pictures,Geffen Pictures,Plan B Entertainment,United States of America,917496,Jenna Ortega,Michael Keaton,Monica Bellucci,335300598.0,3.35300598
98,Gladiator,en,2000-05-04,103000000,465361176.0,155.0,152.294,8.2,18369.0,Action,Drama,Adventure,Universal Pictures,Scott Free Productions,Red Wagon Entertainment,United Kingdom,98,Russell Crowe,Joaquin Phoenix,Connie Nielsen,362361176.0,3.518069669902913
9513,Garfield: A Tail of Two Kitties,en,2006-06-15,60000000,141700000.0,82.0,56.556,5.6,2168.0,Animation,Comedy,Family,20th Century Fox,Davis Entertainment,Dune Entertainment,United Kingdom,9513,Bill Murray,Tim Curry,Jennifer Love Hewitt,81700000.0,1.3616666666666666
13523,Sex Drive,en,2008-10-16,19000000,18755936.0,109.0,48.241,6.363,1324.0,Comedy,Adventure,Romance,Summit Entertainment,Alloy Entertainment,Goldcrest,United States of America,13523,James Marsden,David Koechner,Katrina Bowden,-244064.0,-0.012845473684210526
56292,Mission: Impossible - Ghost Protocol,en,2011-12-07,145000000,694713380.0,133.0,51.134,7.1,9795.0,Action,Thriller,Adventure,Paramount Pictures,Bad Robot,TC Productions,United States of America,56292,Tom Cruise,Michelle Monaghan,Anil Kapoor,549713380.0,3.7911267586206896
8326,Holes,en,2003-04-18,20000000,71406573.0,117.0,39.76,6.854,1361.0,Adventure,Family,Drama,Phoenix Pictures,Chicago Pacific Entertainment,Walden Media,United States of America,8326,Shia LaBeouf,Sigourney Weaver,Jon Voight,51406573.0,2.57032865
522931,Hitman's Wife's Bodyguard,en,2021-06-14,70000000,70060492.0,100.0,37.728,6.7,2239.0,Action,Comedy,Crime,Nu Boyana Film Studios,Summit Entertainment,Lionsgate,Bulgaria,522931,Gary Oldman,Ryan Reynolds,Morgan Freeman,60492.0,0.0008641714285714286
293863,The Age of Adaline,en,2015-04-16,25000000,65663276.0,112.0,56.342,7.5,6579.0,Romance,Fantasy,Drama,Lakeshore Entertainment,Sidney Kimmel Entertainment,Lionsgate,United States of America,293863,Harrison Ford,Blake Lively,Richard Harmon,40663276.0,1.62653104
11564,Class of 1984,en,1982-08-20,4300000,0.0,98.0,23.642,6.4,342.0,Action,Crime,Drama,Guerilla High Productions,PSO,United Film Distribution Company (UFDC),Canada,11564,Roddy McDowall,Michael J. Fox,Perry King,-4300000.0,-1.0
840326,Sisu,fi,2022-09-09,6200000,13000000.0,91.0,82.832,7.5,2058.0,Action,War,Adventure,Subzero Film Entertainment,Good Chaos,Stage 6 Films,Finland,840326,Mimosa Willamo,Onni Tommila,Max Ovaska,6800000.0,1.096774193548387
508935,The Eight Hundred,zh,2020-08-14,80000000,461421559.0,147.0,23.216,6.9,261.0,War,History,Drama,Beijing Diqi Yinxiang Entertainment,Huayi Brothers Pictures,Beijing Enlight Pictures,China,508935,Xin Baiqing,Huang Xiaoming,Ethan Juan,381421559.0,4.7677694875
2043,Along Came a Spider,en,2001-04-06,60000000,105200000.0,104.0,38.633,6.338,1825.0,Crime,Mystery,Thriller,Paramount Pictures,David Brown Productions,Phase 1 Productions,Canada,2043,Morgan Freeman,Kim Hawthorne,Dylan Baker,45200000.0,0.7533333333333333
223702,Sausage Party,en,2016-07-11,19000000,140705322.0,89.0,53.98,5.8,7221.0,Adventure,Animation,Comedy,Columbia Pictures,Annapurna Pictures,Point Grey Pictures,Canada,223702,Paul Rudd,Salma Hayek Pinault,James Franco,121705322.0,6.405543263157894
68724,Elysium,en,2013-08-07,115000000,286140700.0,109.0,39.181,6.5,8744.0,Science Fiction,Action,Drama,TriStar Pictures,MRC,QED International,United States of America,68724,Matt Damon,William Fichtner,Wagner Moura,171140700.0,1.48818
400535,Sicario: Day of the Soldado,en,2018-06-27,35000000,75836683.0,122.0,55.683,6.923,3532.0,Action,Crime,Thriller,Thunder Road,Black Label Media,Columbia Pictures,Mexico,400535,Isabela Merced,Manuel Garcia-Rulfo,Josh Brolin,40836683.0,1.1667623714285715
80321,Madagascar 3: Europe's Most Wanted,en,2012-06-06,145000000,746900000.0,93.0,67.912,6.6,6070.0,Animation,Family,Comedy,DreamWorks Animation,Paramount Pictures,Pacific Data Images,United States of America,80321,Bryan Cranston,David Schwimmer,Ben Stiller,601900000.0,4.151034482758621
241259,Alice Through the Looking Glass,en,2016-05-25,170000000,299457024.0,113.0,86.605,6.561,6372.0,Adventure,Family,Fantasy,Legend3D,Walt Disney Pictures,Roth Films,United Kingdom,241259,Johnny Depp,Anne Hathaway,Helena Bonham Carter,129457024.0,0.761511905882353
13475,Star Trek,en,2009-05-06,150000000,386839614.0,127.0,64.523,7.4,9787.0,Science Fiction,Action,Adventure,Paramount Pictures,Spyglass Entertainment,Bad Robot,United States of America,13475,Chris Hemsworth,Jennifer Morrison,Winona Ryder,236839614.0,1.57893076
10764,Quantum of Solace,en,2008-10-29,200000000,589593688.0,106.0,37.769,6.3,7781.0,Adventure,Action,Thriller,EON Productions,Metro-Goldwyn-Mayer,Columbia Pictures,United Kingdom,10764,Daniel Craig,David Harbour,Stana Katic,389593688.0,1.94796844
533535,Deadpool & Wolverine,en,2024-07-24,200000000,1336816112.0,128.0,1900.83,7.7,4822.0,Action,Comedy,Science Fiction,Marvel Studios,Maximum Effort,21 Laps Entertainment,United States of America,533535,Ryan Reynolds,Henry Cavill,Morena Baccarin,1136816112.0,5.68408056
77016,End of Watch,en,2012-09-20,7000000,55078146.0,109.0,39.176,7.3,3179.0,Crime,Drama,Thriller,5150 Action,EFO Films,Exclusive Media,United States of America,77016,Anna Kendrick,Jake Gyllenhaal,David Harbour,48078146.0,6.868306571428572
619264,The Platform,es,2019-11-08,1203235,1090116.0,95.0,152.889,6.981,7024.0,Drama,Science Fiction,Thriller,Basque Films,Mr. Miyagi,EiTB,Spain,619264,Ivan Massagué,Zorion Eguileor,Alexandra Masangkay,-113119.0,-0.09401239159432696
6643,The Unforgiven,en,1960-04-06,5000000,0.0,125.0,23.824,6.3,187.0,Western,Drama,Romance,Hill-Hecht-Lancaster Productions,James Productions,United Artists,United States of America,6643,Audrey Hepburn,Doug McClure,Burt Lancaster,-5000000.0,-1.0
893723,PAW Patrol: The Mighty Movie,en,2023-09-21,30000000,202231360.0,92.0,102.368,7.063,441.0,Animation,Family,Action,Nickelodeon Movies,Spin Master,Paramount Pictures,Canada,893723,Mckenna Grace,Kristen Bell,Christian Convery,172231360.0,5.741045333333333
2057,Original Sin,en,2001-05-08,42000000,35402320.0,118.0,49.266,6.1,803.0,Thriller,Drama,Mystery,Epsilon Motion Pictures,Via Rosa Productions,Di Novi Pictures,France,2057,Angelina Jolie,Antonio Banderas,Thomas Jane,-6597680.0,-0.15708761904761906
44833,Battleship,en,2012-04-11,209000000,303025485.0,131.0,56.783,5.9,5456.0,Thriller,Action,Adventure,Bluegrass Films,Film 44,dentsu,Japan,44833,Liam Neeson,Rami Malek,Tadanobu Asano,94025485.0,0.4498827033492823
26505,Arthur and the Revenge of Maltazard,fr,2009-11-26,87000000,52377611.0,93.0,38.455,5.7,1673.0,Adventure,Fantasy,Animation,Apipoulaï Productions,Avalanche Productions,Sofica EuropaCorp,France,26505,Freddie Highmore,Selena Gomez,Snoop Dogg,-34622389.0,-0.39795849425287355
563,Starship Troopers,en,1997-11-07,105000000,121214377.0,129.0,44.109,7.1,4855.0,Adventure,Action,Thriller,TriStar Pictures,Touchstone Pictures,Jon Davison Productions,United States of America,563,Dina Meyer,Clancy Brown,Denise Richards,16214377.0,0.1544226380952381
776503,CODA,en,2021-08-13,10000000,1905058.0,112.0,59.559,7.933,2196.0,Drama,Music,Romance,Vendôme Pictures,Pathé,Picture Perfect Entertainment,France,776503,Eugenio Derbez,Emilia Jones,Kevin Chapman,-8094942.0,-0.8094942
11665,Get Smart,en,2008-06-19,80000000,230685453.0,110.0,36.462,6.2,3526.0,Action,Comedy,Thriller,Mosaic Media Group,Mad Chance,Callahan Filmworks,United States of America,11665,Dwayne Johnson,Anne Hathaway,Bill Murray,150685453.0,1.8835681625
10202,Bedtime Stories,en,2008-12-24,80000000,212874864.0,99.0,42.522,6.1,2778.0,Fantasy,Comedy,Family,Walt Disney Pictures,Gunn Films,Happy Madison Productions,United States of America,10202,Courteney Cox,Adam Sandler,Jackie Sandler,132874864.0,1.6609358
33273,Cell 211,es,2009-11-06,5700000,19300483.0,110.0,39.794,7.447,1228.0,Action,Thriller,Drama,Vaca Films,La Fabrique 2,Morena Films,France,33273,Luis Zahera,Marta Etura,Vicente Romero Sánchez,13600483.0,2.386049649122807
944,Lethal Weapon 4,en,1998-07-10,140000000,285400000.0,127.0,42.714,6.6,2602.0,Action,Adventure,Comedy,Silver Pictures,Donner/Shuler-Donner Productions,Warner Bros. Pictures,United States of America,944,Mel Gibson,Jet Li,Rene Russo,145400000.0,1.0385714285714285
530915,1917,en,2019-12-25,100000000,394638258.0,119.0,44.574,7.991,12294.0,War,History,Thriller,DreamWorks Pictures,Reliance Entertainment,New Republic Pictures,India,530915,Benedict Cumberbatch,Colin Firth,Richard Madden,294638258.0,2.94638258
38700,Bad Boys for Life,en,2020-01-15,90000000,426505244.0,124.0,115.875,7.143,8207.0,Thriller,Action,Crime,Columbia Pictures,2.0 Entertainment,Don Simpson/Jerry Bruckheimer Films,United States of America,38700,Will Smith,Vanessa Hudgens,Martin Lawrence,336505244.0,3.7389471555555556
825,Playing by Heart,en,1998-12-30,20000000,3970078.0,121.0,23.775,6.6,220.0,Comedy,Drama,Romance,Morpheus,Hyperion Pictures,Intermedia,United States of America,825,Angelina Jolie,Dennis Quaid,Ryan Phillippe,-16029922.0,-0.8014961
11176,The Muppet Movie,en,1979-06-22,8000000,65200000.0,97.0,22.629,7.2,593.0,Comedy,Adventure,Music,ITC Entertainment,The Jim Henson Company,Associated Film Distribution,United Kingdom,11176,Carol Kane,Mel Brooks,Steve Martin,57200000.0,7.15
1948,Crank,en,2006-08-31,12000000,42900000.0,87.0,36.442,6.6,3734.0,Action,Thriller,Crime,Lakeshore Entertainment,RadicalMedia,GreeneStreet Films,United States of America,1948,Jason Statham,Amy Smart,Bai Ling,30900000.0,2.575
10952,New Jack City,en,1991-03-08,8500000,47624253.0,97.0,23.72,6.6,513.0,Thriller,Crime,Drama,Jacmac Films,"Jackson/McHenry Company, The",Warner Bros. Pictures,United States of America,10952,Wesley Snipes,Vanessa Williams,Chris Rock,39124253.0,4.602853294117647
414906,The Batman,en,2022-03-01,185000000,771000000.0,177.0,198.258,7.67,10186.0,Crime,Mystery,Thriller,6th & Idaho,Dylan Clark Productions,DC Films,United States of America,414906,Robert Pattinson,Colin Farrell,Andy Serkis,586000000.0,3.1675675675675676
411088,The Invisible Guest,es,2017-01-06,4000000,30000000.0,107.0,60.853,8.1,4493.0,Drama,Mystery,Thriller,Think Studio,Nostromo Pictures,Colosé Producciones,Spain,411088,Mario Casas,Jose Coronado,Bárbara Lennie,26000000.0,6.5
147441,Exodus: Gods and Kings,en,2014-12-03,140000000,268031828.0,150.0,70.869,5.867,4503.0,Adventure,Drama,Action,20th Century Fox,TSG Entertainment,Chernin Entertainment,Spain,147441,Christian Bale,María Valverde,Sigourney Weaver,128031828.0,0.9145130571428571
624860,The Matrix Resurrections,en,2021-12-16,190000000,156497322.0,147.0,59.0,6.4,5676.0,Science Fiction,Action,Adventure,Warner Bros. Pictures,Village Roadshow Pictures,Venus Castina Productions,United States of America,624860,Keanu Reeves,Christina Ricci,Priyanka Chopra Jonas,-33502678.0,-0.1763298842105263
278154,Ice Age: Collision Course,en,2016-06-23,105000000,408579038.0,95.0,46.84,6.1,4501.0,Adventure,Animation,Family,Blue Sky Studios,20th Century Fox Animation,20th Century Fox,United States of America,278154,Melissa Rauch,Keke Palmer,Jennifer Lopez,303579038.0,2.891228933333333
106,Predator,en,1987-06-12,15000000,98267558.0,107.0,97.995,7.534,7995.0,Science Fiction,Action,Adventure,20th Century Fox,Lawrence Gordon Productions,Silver Pictures,United States of America,106,Arnold Schwarzenegger,Peter Cullen,Carl Weathers,83267558.0,5.551170533333333
816904,Mummies,es,2023-01-05,12000000,53400000.0,88.0,53.768,7.0,455.0,Animation,Adventure,Fantasy,Warner Bros. Entertainment España,4 Cats Pictures,Moomios Movie AIE,Spain,816904,Sean Bean,Eleanor Tomlinson,Celia Imrie,41400000.0,3.45
57212,War Horse,en,2011-12-25,66000000,177584879.0,146.0,42.792,7.3,3372.0,War,History,Adventure,DreamWorks Pictures,Reliance Entertainment,Amblin Entertainment,India,57212,Benedict Cumberbatch,Tom Hiddleston,David Thewlis,111584879.0,1.6906799848484848
594767,Shazam! Fury of the Gods,en,2023-03-15,125000000,134038006.0,130.0,73.502,6.532,3061.0,Comedy,Action,Fantasy,New Line Cinema,The Safran Company,DC Films,United States of America,594767,Adam Brody,Gal Gadot,Lucy Liu,9038006.0,0.072304048
51052,Arthur Christmas,en,2011-11-10,10000000,151300000.0,97.0,39.862,6.8,1444.0,Drama,Animation,Family,Columbia Pictures,Sony Pictures Animation,Aardman,United Kingdom,51052,James McAvoy,Andy Serkis,Bill Nighy,141300000.0,14.13
8355,Ice Age: Dawn of the Dinosaurs,en,2009-06-26,90000000,886686817.0,94.0,113.288,6.754,8234.0,Animation,Comedy,Family,Blue Sky Studios,20th Century Fox Animation,20th Century Fox,United States of America,8355,Joey King,Simon Pegg,Jane Lynch,796686817.0,8.852075744444445
415842,American Assassin,en,2017-09-14,33000000,67200000.0,112.0,52.494,6.4,2965.0,Action,Adventure,Thriller,TIK Films,di Bonaventura Pictures,Nick Wechsler Productions,Hong Kong,415842,Michael Keaton,Dylan O'Brien,Scott Adkins,34200000.0,1.0363636363636364
285,Pirates of the Caribbean: At World's End,en,2007-05-19,300000000,961000000.0,169.0,94.504,7.3,14212.0,Adventure,Fantasy,Action,Jerry Bruckheimer Films,Second Mate Productions,Walt Disney Pictures,United States of America,285,Johnny Depp,Keira Knightley,Orlando Bloom,661000000.0,2.203333333333333
277,Underworld,en,2003-09-19,22000000,95708457.0,122.0,42.143,6.828,6057.0,Fantasy,Action,Thriller,Screen Gems,Lakeshore Entertainment,Laurinfilm,Germany,277,Kate Beckinsale,Wentworth Miller,Scott Speedman,73708457.0,3.350384409090909
13597,Labyrinth,en,1986-06-27,25000000,12729917.0,102.0,55.451,7.3,2393.0,Adventure,Family,Fantasy,TriStar Pictures,Delphi V,Henson Associates,United Kingdom,13597,Jennifer Connelly,Warwick Davis,Frank Oz,-12270083.0,-0.49080332
193756,Lone Survivor,en,2013-12-24,40000000,149295601.0,121.0,42.313,7.441,4261.0,War,Action,Drama,EFO Films,Envision Entertainment,Film 44,United States of America,193756,Mark Wahlberg,Alexander Ludwig,Emile Hirsch,109295601.0,2.732390025
3036,Mary Shelley's Frankenstein,en,1994-11-04,45000000,112000000.0,123.0,38.627,6.4,1205.0,Drama,Horror,Science Fiction,American Zoetrope,TriStar Pictures,Japan Satellite Broadcasting,Japan,3036,Robert De Niro,Helena Bonham Carter,Kenneth Branagh,67000000.0,1.488888888888889
13389,Righteous Kill,en,2008-09-11,60000000,79498846.0,101.0,23.912,5.9,1220.0,Action,Crime,Drama,Nu Image,Grosvenor Park Media,Millennium Media,United States of America,13389,Al Pacino,Robert De Niro,Carla Gugino,19498846.0,0.32498076666666664
226672,Legendary: Tomb of the Dragon,en,2013-05-16,12000000,0.0,93.0,18.171,4.2,70.0,Action,Adventure,Fantasy,Ripken Productions,China Film Group,Midsummer Films,China,226672,Dolph Lundgren,Scott Adkins,Yang Caiyu,-12000000.0,-1.0
